DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT,FM. LABEL
3454.1,0.154,2.563,43.491,2.874,7.699,8.648,79.258,Hod Fm. Top
3454.2,0.158,2.563,42.569,2.878,7.687,8.625,79.41,Hod Fm. Top
3454.3,0.158,2.561,42.512,2.884,7.656,8.625,79.595,Hod Fm. Top
3454.4,0.158,2.56,43.347,2.881,7.623,8.625,79.722,Hod Fm. Top
3454.5,0.158,2.56,43.9,2.914,7.593,8.625,79.804,Hod Fm. Top
3454.6,0.158,2.56,44.086,2.901,7.561,8.625,79.838,Hod Fm. Top
3454.7,0.157,2.56,45.177,2.89,7.526,8.625,79.653,Hod Fm. Top
3454.8,0.157,2.559,43.923,2.9,7.492,8.625,79.459,Hod Fm. Top
3454.9,0.156,2.557,43.748,2.9,7.466,8.625,79.264,Hod Fm. Top
3455.0,0.153,2.555,44.814,2.875,7.44,8.672,79.077,Hod Fm. Top
3455.1,0.157,2.552,43.697,2.778,7.419,8.625,78.949,Hod Fm. Top
3455.2,0.157,2.55,41.785,2.773,7.419,8.625,78.907,Hod Fm. Top
3455.3,0.158,2.549,41.469,2.776,7.449,8.625,78.784,Hod Fm. Top
3455.4,0.158,2.55,42.537,2.818,7.496,8.625,78.702,Hod Fm. Top
3455.5,0.157,2.552,40.693,2.816,7.532,8.625,78.72,Hod Fm. Top
3455.6,0.156,2.554,41.687,2.764,7.546,8.625,78.696,Hod Fm. Top
3455.7,0.156,2.557,39.28,2.74,7.556,8.625,78.634,Hod Fm. Top
3455.8,0.154,2.558,40.133,2.732,7.58,8.625,78.505,Hod Fm. Top
3455.9,0.152,2.559,42.112,2.73,7.61,8.625,78.362,Hod Fm. Top
3456.0,0.15,2.56,43.064,2.73,7.631,8.625,78.23,Hod Fm. Top
3456.1,0.148,2.561,42.775,2.743,7.64,8.625,78.145,Hod Fm. Top
3456.2,0.147,2.562,42.5,2.779,7.646,8.625,78.087,Hod Fm. Top
3456.3,0.146,2.562,41.429,2.896,7.655,8.625,78.058,Hod Fm. Top
3456.4,0.147,2.562,39.912,2.934,7.669,8.625,78.106,Hod Fm. Top
3456.5,0.148,2.563,38.508,2.971,7.687,8.625,78.21,Hod Fm. Top
3456.6,0.149,2.566,38.04,2.956,7.696,8.625,78.333,Hod Fm. Top
3456.7,0.151,2.569,37.492,2.942,7.69,8.625,78.416,Hod Fm. Top
3456.8,0.153,2.57,36.714,2.963,7.685,8.625,78.429,Hod Fm. Top
3456.9,0.155,2.569,37.359,2.953,7.698,8.625,78.39,Hod Fm. Top
3457.0,0.155,2.565,39.507,2.887,7.72,8.625,78.242,Hod Fm. Top
3457.1,0.15,2.561,40.096,2.864,7.72,8.641,77.955,Hod Fm. Top
3457.2,0.148,2.556,41.528,2.889,7.691,8.672,77.568,Hod Fm. Top
3457.3,0.149,2.555,40.742,2.898,7.656,8.641,77.174,Hod Fm. Top
3457.4,0.148,2.556,41.832,2.875,7.629,8.625,76.827,Hod Fm. Top
3457.5,0.146,2.559,41.599,2.8,7.6,8.625,76.521,Hod Fm. Top
3457.6,0.144,2.56,40.677,2.796,7.567,8.625,76.257,Hod Fm. Top
3457.7,0.139,2.56,40.015,2.859,7.543,8.672,75.956,Hod Fm. Top
3457.8,0.138,2.561,38.973,3.022,7.553,8.672,75.614,Hod Fm. Top
3457.9,0.138,2.562,36.905,3.156,7.589,8.672,75.182,Hod Fm. Top
3458.0,0.142,2.562,37.346,3.187,7.619,8.641,75.075,Hod Fm. Top
3458.1,0.143,2.559,37.114,3.2,7.619,8.625,75.386,Hod Fm. Top
3458.2,0.144,2.557,37.521,3.143,7.59,8.625,75.667,Hod Fm. Top
3458.3,0.145,2.556,37.141,3.051,7.559,8.625,75.986,Hod Fm. Top
3458.4,0.144,2.556,36.747,3.031,7.542,8.625,76.368,Hod Fm. Top
3458.5,0.14,2.556,37.901,3.066,7.54,8.656,76.659,Hod Fm. Top
3458.6,0.139,2.557,38.689,3.099,7.548,8.672,76.913,Hod Fm. Top
3458.7,0.138,2.558,36.53,3.087,7.564,8.672,77.121,Hod Fm. Top
3458.8,0.139,2.559,37.046,3.064,7.588,8.672,77.394,Hod Fm. Top
3458.9,0.14,2.56,37.899,3.072,7.613,8.672,77.653,Hod Fm. Top
3459.0,0.143,2.562,37.771,3.086,7.635,8.672,77.85,Hod Fm. Top
3459.1,0.145,2.564,40.422,3.07,7.647,8.648,78.077,Hod Fm. Top
3459.2,0.149,2.564,39.928,3.078,7.641,8.672,78.308,Hod Fm. Top
3459.3,0.153,2.564,40.28,3.067,7.61,8.672,78.524,Hod Fm. Top
3459.4,0.155,2.562,43.871,3.013,7.57,8.672,78.711,Hod Fm. Top
3459.5,0.156,2.561,41.959,2.993,7.541,8.672,78.867,Hod Fm. Top
3459.6,0.156,2.559,44.445,2.957,7.53,8.672,78.938,Hod Fm. Top
3459.7,0.155,2.557,45.397,2.915,7.528,8.672,78.924,Hod Fm. Top
3459.8,0.154,2.557,44.761,2.957,7.519,8.672,78.868,Hod Fm. Top
3459.9,0.153,2.557,44.771,3.001,7.515,8.672,78.807,Hod Fm. Top
3460.0,0.153,2.556,43.021,3.008,7.515,8.672,78.897,Hod Fm. Top
3460.1,0.152,2.554,43.175,2.98,7.506,8.672,79.116,Hod Fm. Top
3460.2,0.154,2.549,42.838,2.918,7.465,8.656,79.673,Hod Fm. Top
3460.3,0.154,2.544,41.493,2.9,7.397,8.625,80.361,Hod Fm. Top
3460.4,0.152,2.541,38.263,2.895,7.339,8.672,81.144,Hod Fm. Top
3460.5,0.156,2.539,40.597,2.943,7.317,8.672,81.958,Hod Fm. Top
3460.6,0.164,2.537,44.56,2.977,7.328,8.641,82.63,Hod Fm. Top
3460.7,0.17,2.535,44.964,2.985,7.34,8.625,83.172,Hod Fm. Top
3460.8,0.174,2.532,48.208,2.833,7.314,8.625,83.721,Hod Fm. Top
3460.9,0.173,2.528,49.467,2.582,7.248,8.656,84.204,Hod Fm. Top
3461.0,0.175,2.526,52.114,2.466,7.17,8.672,84.621,Hod Fm. Top
3461.1,0.177,2.526,53.98,2.491,7.124,8.672,84.934,Hod Fm. Top
3461.2,0.181,2.527,53.249,2.498,7.132,8.672,85.177,Hod Fm. Top
3461.3,0.185,2.529,53.798,2.501,7.177,8.672,85.337,Hod Fm. Top
3461.4,0.189,2.53,51.544,2.45,7.214,8.672,85.53,Hod Fm. Top
3461.5,0.191,2.531,51.584,2.354,7.208,8.672,85.693,Hod Fm. Top
3461.6,0.193,2.531,50.693,2.307,7.157,8.672,85.801,Hod Fm. Top
3461.7,0.194,2.529,52.964,2.279,7.087,8.672,85.921,Hod Fm. Top
3461.8,0.195,2.525,56.428,2.228,7.037,8.672,85.98,Hod Fm. Top
3461.9,0.195,2.521,58.119,2.191,7.026,8.672,85.919,Hod Fm. Top
3462.0,0.195,2.519,57.859,2.142,7.04,8.672,85.879,Hod Fm. Top
3462.1,0.194,2.519,56.105,2.147,7.055,8.672,85.831,Hod Fm. Top
3462.2,0.193,2.518,56.632,2.131,7.048,8.672,85.753,Hod Fm. Top
3462.3,0.194,2.516,52.258,2.11,7.021,8.656,85.678,Hod Fm. Top
3462.4,0.194,2.514,53.846,2.136,6.99,8.672,85.586,Hod Fm. Top
3462.5,0.194,2.514,55.143,2.152,6.975,8.672,85.44,Hod Fm. Top
3462.6,0.191,2.515,54.854,2.143,6.981,8.672,85.279,Hod Fm. Top
3462.7,0.187,2.516,54.395,2.144,7.001,8.672,85.112,Hod Fm. Top
3462.8,0.185,2.518,52.603,2.146,7.022,8.672,84.939,Hod Fm. Top
3462.9,0.187,2.519,52.636,2.205,7.038,8.648,84.751,Hod Fm. Top
3463.0,0.187,2.52,51.955,2.243,7.057,8.625,84.553,Hod Fm. Top
3463.1,0.186,2.522,51.722,2.222,7.091,8.625,84.333,Hod Fm. Top
3463.2,0.185,2.526,52.712,2.246,7.14,8.625,84.186,Hod Fm. Top
3463.3,0.184,2.529,52.632,2.24,7.19,8.625,84.08,Hod Fm. Top
3463.4,0.184,2.53,50.612,2.33,7.209,8.625,83.947,Hod Fm. Top
3463.5,0.184,2.53,50.2,2.409,7.189,8.625,83.658,Hod Fm. Top
3463.6,0.184,2.528,50.762,2.411,7.155,8.648,83.246,Hod Fm. Top
3463.7,0.183,2.526,48.707,2.344,7.134,8.625,82.704,Hod Fm. Top
3463.8,0.181,2.525,48.709,2.291,7.133,8.625,82.004,Hod Fm. Top
3463.9,0.18,2.524,49.703,2.293,7.137,8.625,81.167,Hod Fm. Top
3464.0,0.176,2.523,47.631,2.334,7.139,8.641,81.754,Hod Fm. Top
3464.1,0.178,2.523,46.58,2.412,7.145,8.625,82.094,Hod Fm. Top
3464.2,0.177,2.525,47.378,2.452,7.165,8.625,82.17,Hod Fm. Top
3464.3,0.177,2.528,47.531,2.477,7.186,8.625,82.422,Hod Fm. Top
3464.4,0.173,2.532,46.904,2.435,7.184,8.672,82.471,Hod Fm. Top
3464.5,0.173,2.534,48.876,2.436,7.162,8.672,82.243,Hod Fm. Top
3464.6,0.174,2.534,49.216,2.485,7.144,8.672,82.855,Hod Fm. Top
3464.7,0.178,2.533,48.733,2.479,7.139,8.625,83.448,Hod Fm. Top
3464.8,0.181,2.532,48.843,2.483,7.14,8.625,83.876,Hod Fm. Top
3464.9,0.185,2.531,49.302,2.451,7.128,8.625,84.41,Hod Fm. Top
3465.0,0.19,2.53,47.949,2.36,7.097,8.625,84.871,Hod Fm. Top
3465.1,0.19,2.526,49.835,2.327,7.044,8.672,85.155,Hod Fm. Top
3465.2,0.192,2.522,52.184,2.245,6.998,8.672,85.345,Hod Fm. Top
3465.3,0.191,2.518,52.349,2.21,6.987,8.672,85.469,Hod Fm. Top
3465.4,0.19,2.516,51.84,2.189,7.012,8.672,85.483,Hod Fm. Top
3465.5,0.189,2.516,52.622,2.151,7.04,8.672,85.36,Hod Fm. Top
3465.6,0.187,2.517,52.841,2.189,7.033,8.672,85.155,Hod Fm. Top
3465.7,0.189,2.518,52.655,2.257,6.996,8.641,84.828,Hod Fm. Top
3465.8,0.189,2.519,53.293,2.256,6.957,8.625,84.438,Hod Fm. Top
3465.9,0.188,2.521,53.51,2.236,6.943,8.625,84.055,Hod Fm. Top
3466.0,0.185,2.524,54.443,2.235,6.952,8.641,83.806,Hod Fm. Top
3466.1,0.184,2.528,54.121,2.241,6.967,8.672,83.873,Hod Fm. Top
3466.2,0.184,2.531,54.26,2.271,6.984,8.672,84.079,Hod Fm. Top
3466.3,0.185,2.533,54.356,2.336,7.003,8.672,84.183,Hod Fm. Top
3466.4,0.188,2.532,53.546,2.433,7.021,8.672,84.453,Hod Fm. Top
3466.5,0.191,2.532,53.42,2.559,7.043,8.672,84.805,Hod Fm. Top
3466.6,0.194,2.531,55.332,2.625,7.062,8.672,84.965,Hod Fm. Top
3466.7,0.197,2.529,57.081,2.575,7.064,8.672,85.167,Hod Fm. Top
3466.8,0.198,2.526,57.557,2.382,7.047,8.672,85.394,Hod Fm. Top
3466.9,0.199,2.522,55.561,2.179,7.024,8.672,85.545,Hod Fm. Top
3467.0,0.199,2.52,56.333,2.142,7.016,8.672,85.695,Hod Fm. Top
3467.1,0.199,2.519,55.516,2.195,7.024,8.672,85.843,Hod Fm. Top
3467.2,0.199,2.518,54.01,2.208,7.034,8.672,85.884,Hod Fm. Top
3467.3,0.198,2.518,54.554,2.237,7.038,8.672,85.946,Hod Fm. Top
3467.4,0.197,2.517,54.903,2.238,7.028,8.672,86.032,Hod Fm. Top
3467.5,0.2,2.516,53.299,2.195,6.996,8.656,86.244,Hod Fm. Top
3467.6,0.202,2.512,53.286,2.158,6.938,8.625,86.491,Hod Fm. Top
3467.7,0.204,2.508,55.873,2.14,6.876,8.672,86.78,Hod Fm. Top
3467.8,0.207,2.504,58.455,2.095,6.813,8.672,87.209,Hod Fm. Top
3467.9,0.209,2.502,58.265,2.087,6.795,8.672,87.668,Hod Fm. Top
3468.0,0.209,2.502,57.941,2.067,6.814,8.672,88.154,Hod Fm. Top
3468.1,0.21,2.503,59.259,2.065,6.853,8.672,88.413,Hod Fm. Top
3468.2,0.212,2.504,59.756,2.075,6.899,8.672,88.505,Hod Fm. Top
3468.3,0.214,2.504,58.994,2.112,6.93,8.672,88.338,Hod Fm. Top
3468.4,0.216,2.503,59.717,2.072,6.931,8.672,88.116,Hod Fm. Top
3468.5,0.215,2.502,60.851,2.052,6.9,8.672,87.845,Hod Fm. Top
3468.6,0.214,2.503,62.33,1.982,6.857,8.672,87.479,Hod Fm. Top
3468.7,0.214,2.503,63.134,1.884,6.83,8.672,87.343,Hod Fm. Top
3468.8,0.214,2.504,62.636,1.955,6.828,8.672,87.258,Hod Fm. Top
3468.9,0.216,2.504,62.381,2.039,6.834,8.672,87.109,Hod Fm. Top
3469.0,0.217,2.505,61.683,2.118,6.834,8.672,87.127,Hod Fm. Top
3469.1,0.218,2.507,59.982,2.113,6.822,8.672,87.179,Hod Fm. Top
3469.2,0.218,2.507,59.408,2.108,6.813,8.672,87.087,Hod Fm. Top
3469.3,0.215,2.507,62.856,2.127,6.82,8.672,86.828,Hod Fm. Top
3469.4,0.209,2.507,64.903,2.068,6.841,8.672,86.409,Hod Fm. Top
3469.5,0.201,2.508,65.293,1.978,6.882,8.672,85.525,Hod Fm. Top
3469.6,0.193,2.512,64.185,1.974,6.934,8.672,84.995,Hod Fm. Top
3469.7,0.188,2.518,60.681,2.098,6.992,8.672,84.673,Hod Fm. Top
3469.8,0.186,2.525,58.982,2.389,7.042,8.672,84.221,Hod Fm. Top
3469.9,0.187,2.53,58.135,2.735,7.068,8.672,84.127,Hod Fm. Top
3470.0,0.189,2.534,56.98,2.859,7.072,8.672,84.302,Hod Fm. Top
3470.1,0.192,2.535,55.89,2.673,7.052,8.672,84.456,Hod Fm. Top
3470.2,0.198,2.532,55.706,2.367,7.008,8.641,84.653,Hod Fm. Top
3470.3,0.199,2.527,56.45,2.206,6.948,8.672,84.89,Hod Fm. Top
3470.4,0.202,2.521,58.364,2.176,6.884,8.672,85.131,Hod Fm. Top
3470.5,0.203,2.517,59.032,2.19,6.832,8.672,85.332,Hod Fm. Top
3470.6,0.203,2.515,59.157,2.228,6.79,8.672,85.489,Hod Fm. Top
3470.7,0.202,2.513,59.588,2.238,6.758,8.672,85.523,Hod Fm. Top
3470.8,0.205,2.513,58.483,2.19,6.745,8.648,85.536,Hod Fm. Top
3470.9,0.202,2.513,57.645,2.149,6.744,8.672,85.53,Hod Fm. Top
3471.0,0.201,2.512,59.585,2.143,6.74,8.672,85.558,Hod Fm. Top
3471.1,0.199,2.512,59.362,2.136,6.723,8.672,85.601,Hod Fm. Top
3471.2,0.197,2.511,60.268,2.079,6.698,8.672,85.663,Hod Fm. Top
3471.3,0.197,2.51,59.624,2.048,6.675,8.672,85.639,Hod Fm. Top
3471.4,0.197,2.508,58.101,2.152,6.658,8.672,85.592,Hod Fm. Top
3471.5,0.197,2.504,57.105,2.245,6.637,8.672,85.529,Hod Fm. Top
3471.6,0.197,2.499,56.244,2.278,6.603,8.672,85.409,Hod Fm. Top
3471.7,0.196,2.494,57.603,2.169,6.567,8.672,85.275,Hod Fm. Top
3471.8,0.196,2.492,59.219,2.005,6.554,8.672,85.143,Hod Fm. Top
3471.9,0.195,2.494,59.344,2.014,6.579,8.672,85.082,Hod Fm. Top
3472.0,0.195,2.496,57.987,2.073,6.625,8.672,85.078,Hod Fm. Top
3472.1,0.195,2.496,56.476,2.146,6.658,8.672,85.181,Hod Fm. Top
3472.2,0.195,2.495,58.091,2.212,6.657,8.672,85.374,Hod Fm. Top
3472.3,0.197,2.491,58.333,2.196,6.633,8.672,85.608,Hod Fm. Top
3472.4,0.2,2.489,58.639,2.096,6.625,8.656,85.851,Hod Fm. Top
3472.5,0.206,2.489,59.622,1.962,6.654,8.672,86.237,Hod Fm. Top
3472.6,0.215,2.492,60.451,1.875,6.712,8.625,86.687,Hod Fm. Top
3472.7,0.219,2.495,61.326,1.923,6.773,8.641,87.082,Hod Fm. Top
3472.8,0.219,2.497,62.192,1.99,6.825,8.672,87.545,Hod Fm. Top
3472.9,0.218,2.497,63.683,2.012,6.867,8.672,88.014,Hod Fm. Top
3473.0,0.217,2.496,65.286,2.004,6.898,8.672,88.096,Hod Fm. Top
3473.1,0.214,2.496,67.134,2.042,6.923,8.672,88.033,Hod Fm. Top
3473.2,0.214,2.499,68.95,2.111,6.948,8.672,87.873,Hod Fm. Top
3473.3,0.215,2.504,71.468,2.164,6.977,8.672,88.052,Hod Fm. Top
3473.4,0.222,2.51,72.937,2.131,7.017,8.656,88.172,Hod Fm. Top
3473.5,0.226,2.514,73.628,1.902,7.078,8.672,88.239,Hod Fm. Top
3473.6,0.233,2.518,75.962,1.79,7.166,8.672,88.225,Hod Fm. Top
3473.7,0.241,2.519,78.914,1.828,7.276,8.672,87.947,Hod Fm. Top
3473.8,0.246,2.517,79.265,1.919,7.399,8.672,87.369,Hod Fm. Top
3473.9,0.246,2.514,80.82,1.93,7.542,8.672,86.61,Hod Fm. Top
3474.0,0.237,2.513,78.737,1.851,7.736,8.672,85.587,Hod Fm. Top
3474.1,0.218,2.517,74.33,1.621,7.983,8.682,84.216,Hod Fm. Top
3474.2,0.189,2.525,67.679,1.154,8.227,8.703,82.214,Hod Fm. Top
3474.3,0.157,2.533,59.4,1.038,8.4,8.703,79.885,Hod Fm. Top
3474.4,0.129,2.541,50.754,1.561,8.462,8.693,77.13,Hod Fm. Top
3474.5,0.107,2.553,40.616,2.389,8.425,8.672,74.676,Hod Fm. Top
3474.6,0.094,2.568,31.245,3.195,8.339,8.672,72.41,Hod Fm. Top
3474.7,0.089,2.584,25.704,4.535,8.26,8.672,70.423,Hod Fm. Top
3474.8,0.088,2.596,21.563,4.345,8.219,8.672,69.208,Hod Fm. Top
3474.9,0.09,2.602,19.372,4.126,8.219,8.672,68.345,Hod Fm. Top
3475.0,0.092,2.607,19.137,4.049,8.251,8.672,67.899,Hod Fm. Top
3475.1,0.094,2.612,19.771,4.1,8.291,8.656,67.849,Hod Fm. Top
3475.2,0.098,2.618,20.44,4.36,8.32,8.625,68.015,Hod Fm. Top
3475.3,0.096,2.621,21.287,4.783,8.323,8.648,68.471,Hod Fm. Top
3475.4,0.096,2.62,22.087,5.044,8.3,8.672,68.744,Hod Fm. Top
3475.5,0.097,2.616,23.05,5.091,8.268,8.672,68.914,Hod Fm. Top
3475.6,0.098,2.611,22.789,4.953,8.252,8.672,68.974,Hod Fm. Top
3475.7,0.099,2.608,23.341,4.83,8.264,8.672,69.021,Hod Fm. Top
3475.8,0.1,2.611,23.645,4.722,8.292,8.672,69.059,Hod Fm. Top
3475.9,0.102,2.616,23.938,4.687,8.309,8.672,69.079,Hod Fm. Top
3476.0,0.102,2.617,24.938,4.676,8.298,8.672,68.99,Hod Fm. Top
3476.1,0.104,2.613,25.84,4.632,8.248,8.625,68.834,Hod Fm. Top
3476.2,0.1,2.606,26.144,4.62,8.165,8.648,68.71,Hod Fm. Top
3476.3,0.101,2.6,25.224,4.644,8.067,8.648,68.443,Hod Fm. Top
3476.4,0.095,2.595,25.249,4.673,7.978,8.672,68.068,Hod Fm. Top
3476.5,0.091,2.59,25.258,4.671,7.924,8.672,67.814,Hod Fm. Top
3476.6,0.088,2.585,24.92,4.652,7.913,8.672,67.688,Hod Fm. Top
3476.7,0.086,2.582,22.092,4.663,7.937,8.672,67.684,Hod Fm. Top
3476.8,0.085,2.583,21.549,4.699,7.983,8.672,67.541,Hod Fm. Top
3476.9,0.085,2.587,20.871,4.771,8.03,8.672,67.396,Hod Fm. Top
3477.0,0.086,2.591,20.239,4.819,8.055,8.672,67.25,Hod Fm. Top
3477.1,0.087,2.594,20.211,4.85,8.033,8.672,67.049,Hod Fm. Top
3477.2,0.088,2.595,20.306,4.857,7.977,8.672,66.892,Hod Fm. Top
3477.3,0.089,2.596,21.332,4.863,7.924,8.672,66.802,Hod Fm. Top
3477.4,0.092,2.595,21.194,4.852,7.908,8.625,66.777,Hod Fm. Top
3477.5,0.091,2.594,21.382,4.854,7.923,8.625,66.796,Hod Fm. Top
3477.6,0.091,2.594,21.297,4.9,7.945,8.656,66.878,Hod Fm. Top
3477.7,0.097,2.594,20.911,4.93,7.965,8.672,67.025,Hod Fm. Top
3477.8,0.086,2.594,20.359,4.929,7.996,8.672,67.162,Hod Fm. Top
3477.9,0.086,2.595,20.877,4.91,8.046,8.672,67.251,Hod Fm. Top
3478.0,0.087,2.597,21.577,4.904,8.105,8.672,67.308,Hod Fm. Top
3478.1,0.087,2.598,21.65,4.905,8.136,8.672,67.374,Hod Fm. Top
3478.2,0.091,2.599,21.098,4.903,8.123,8.648,67.489,Hod Fm. Top
3478.3,0.091,2.598,20.388,4.903,8.076,8.648,67.647,Hod Fm. Top
3478.4,0.088,2.598,19.976,4.908,8.032,8.656,67.766,Hod Fm. Top
3478.5,0.088,2.596,19.663,4.91,8.013,8.672,67.692,Hod Fm. Top
3478.6,0.09,2.595,20.12,4.94,8.011,8.641,67.529,Hod Fm. Top
3478.7,0.087,2.593,21.175,4.965,7.997,8.672,67.331,Hod Fm. Top
3478.8,0.087,2.592,20.582,4.994,7.963,8.672,67.145,Hod Fm. Top
3478.9,0.086,2.592,20.263,5.0,7.925,8.672,67.014,Hod Fm. Top
3479.0,0.085,2.59,19.72,5.002,7.9,8.672,66.921,Hod Fm. Top
3479.1,0.087,2.586,19.375,5.029,7.894,8.641,66.895,Hod Fm. Top
3479.2,0.083,2.583,19.073,5.032,7.896,8.648,66.842,Hod Fm. Top
3479.3,0.086,2.582,19.566,5.039,7.908,8.641,66.781,Hod Fm. Top
3479.4,0.084,2.584,19.179,5.076,7.936,8.672,66.817,Hod Fm. Top
3479.5,0.085,2.586,17.907,5.096,7.971,8.672,66.855,Hod Fm. Top
3479.6,0.089,2.588,17.336,5.129,7.993,8.625,66.898,Hod Fm. Top
3479.7,0.087,2.59,18.461,5.109,7.988,8.656,67.075,Hod Fm. Top
3479.8,0.089,2.59,20.295,5.067,7.971,8.672,67.3,Hod Fm. Top
3479.9,0.094,2.59,21.396,5.013,7.982,8.625,67.571,Hod Fm. Top
3480.0,0.096,2.59,22.702,5.007,8.02,8.625,67.856,Hod Fm. Top
3480.1,0.096,2.59,23.199,5.002,8.047,8.625,68.168,Hod Fm. Top
3480.2,0.095,2.59,23.481,4.953,8.019,8.625,68.512,Hod Fm. Top
3480.3,0.095,2.589,23.603,4.912,7.94,8.625,68.695,Hod Fm. Top
3480.4,0.096,2.586,22.927,4.908,7.86,8.625,68.78,Hod Fm. Top
3480.5,0.096,2.583,22.141,4.913,7.823,8.648,68.74,Hod Fm. Top
3480.6,0.098,2.582,23.176,4.895,7.831,8.672,68.643,Hod Fm. Top
3480.7,0.099,2.583,23.085,4.882,7.849,8.672,68.532,Hod Fm. Top
3480.8,0.099,2.584,23.33,4.874,7.854,8.672,68.407,Hod Fm. Top
3480.9,0.097,2.583,22.997,4.898,7.853,8.672,68.306,Hod Fm. Top
3481.0,0.099,2.581,21.893,4.919,7.87,8.648,68.173,Hod Fm. Top
3481.1,0.099,2.579,21.048,4.914,7.908,8.625,67.964,Hod Fm. Top
3481.2,0.095,2.579,20.032,4.877,7.949,8.641,67.838,Hod Fm. Top
3481.3,0.097,2.58,19.761,4.827,7.97,8.625,67.748,Hod Fm. Top
3481.4,0.096,2.581,20.086,4.735,7.977,8.625,67.699,Hod Fm. Top
3481.5,0.097,2.582,21.195,4.633,7.98,8.625,67.955,Hod Fm. Top
3481.6,0.099,2.583,23.186,4.516,7.97,8.648,68.382,Hod Fm. Top
3481.7,0.104,2.583,25.397,4.387,7.928,8.625,69.038,Hod Fm. Top
3481.8,0.112,2.582,28.126,4.27,7.86,8.625,69.719,Hod Fm. Top
3481.9,0.122,2.579,31.56,4.159,7.777,8.648,70.467,Hod Fm. Top
3482.0,0.136,2.574,36.588,3.904,7.68,8.625,71.486,Hod Fm. Top
3482.1,0.15,2.565,39.662,3.478,7.559,8.625,72.534,Hod Fm. Top
3482.2,0.163,2.551,41.111,3.06,7.435,8.625,73.586,Hod Fm. Top
3482.3,0.169,2.535,43.392,2.802,7.367,8.648,74.566,Hod Fm. Top
3482.4,0.174,2.526,46.056,2.646,7.367,8.672,75.433,Hod Fm. Top
3482.5,0.176,2.523,48.498,2.513,7.381,8.672,76.202,Hod Fm. Top
3482.6,0.177,2.523,50.874,2.446,7.368,8.672,76.709,Hod Fm. Top
3482.7,0.178,2.524,50.421,2.373,7.308,8.672,77.277,Hod Fm. Top
3482.8,0.178,2.525,48.854,2.272,7.204,8.672,77.891,Hod Fm. Top
3482.9,0.177,2.526,48.388,2.235,7.075,8.672,78.348,Hod Fm. Top
3483.0,0.174,2.524,49.355,2.263,6.962,8.625,78.716,Hod Fm. Top
3483.1,0.171,2.519,49.742,2.308,6.885,8.672,78.997,Hod Fm. Top
3483.2,0.169,2.515,50.814,2.327,6.841,8.672,79.277,Hod Fm. Top
3483.3,0.169,2.514,52.747,2.313,6.822,8.672,79.504,Hod Fm. Top
3483.4,0.169,2.514,53.412,2.296,6.808,8.672,79.67,Hod Fm. Top
3483.5,0.167,2.514,53.909,2.287,6.791,8.672,79.927,Hod Fm. Top
3483.6,0.165,2.512,55.189,2.287,6.77,8.672,80.138,Hod Fm. Top
3483.7,0.164,2.509,53.768,2.299,6.762,8.672,80.272,Hod Fm. Top
3483.8,0.163,2.507,54.706,2.304,6.765,8.672,80.501,Hod Fm. Top
3483.9,0.163,2.508,54.48,2.311,6.778,8.672,80.624,Hod Fm. Top
3484.0,0.164,2.51,52.587,2.326,6.791,8.672,80.54,Hod Fm. Top
3484.1,0.164,2.513,53.978,2.333,6.803,8.672,80.525,Hod Fm. Top
3484.2,0.165,2.516,52.744,2.341,6.822,8.672,80.514,Hod Fm. Top
3484.3,0.166,2.518,51.52,2.351,6.853,8.672,80.485,Hod Fm. Top
3484.4,0.166,2.518,50.97,2.367,6.882,8.672,80.651,Hod Fm. Top
3484.5,0.167,2.517,50.945,2.374,6.894,8.672,80.833,Hod Fm. Top
3484.6,0.167,2.514,50.775,2.381,6.859,8.672,80.917,Hod Fm. Top
3484.7,0.166,2.509,52.415,2.379,6.779,8.672,80.749,Hod Fm. Top
3484.8,0.163,2.505,55.013,2.395,6.684,8.672,80.501,Hod Fm. Top
3484.9,0.161,2.503,55.817,2.415,6.617,8.672,80.279,Hod Fm. Top
3485.0,0.161,2.503,53.145,2.422,6.611,8.672,80.222,Hod Fm. Top
3485.1,0.163,2.504,52.894,2.427,6.662,8.672,80.242,Hod Fm. Top
3485.2,0.164,2.503,51.828,2.437,6.731,8.672,80.277,Hod Fm. Top
3485.3,0.164,2.503,51.387,2.442,6.777,8.672,80.168,Hod Fm. Top
3485.4,0.162,2.503,50.415,2.458,6.801,8.672,79.97,Hod Fm. Top
3485.5,0.161,2.503,49.124,2.494,6.831,8.672,79.697,Hod Fm. Top
3485.6,0.159,2.504,49.945,2.536,6.877,8.672,79.45,Hod Fm. Top
3485.7,0.158,2.506,48.533,2.562,6.904,8.672,79.236,Hod Fm. Top
3485.8,0.158,2.508,48.989,2.566,6.858,8.672,79.209,Hod Fm. Top
3485.9,0.159,2.511,49.444,2.538,6.812,8.672,79.181,Hod Fm. Top
3486.0,0.161,2.509,48.986,2.518,6.751,8.672,79.153,Hod Fm. Top
3486.1,0.164,2.506,48.281,2.508,6.726,8.672,79.176,Hod Fm. Top
3486.2,0.167,2.502,48.084,2.495,6.731,8.672,79.203,Hod Fm. Top
3486.3,0.168,2.5,49.676,2.488,6.74,8.672,79.234,Hod Fm. Top
3486.4,0.168,2.5,50.609,2.491,6.736,8.672,79.538,Hod Fm. Top
