NPHI,RHOB,GR,RT,PEF,CALI,DT,WELL,DEPTH
0.079,2.5868,34.6237,3.0741,6.3833,8.6976,65.6335,15_9-F-1B,3316.8
0.0857,2.594,35.9871,3.3752,6.4368,8.6976,65.7716,15_9-F-1B,3316.9
0.0924,2.5969,40.4364,3.4052,6.4674,8.6976,65.9343,15_9-F-1B,3317.0
0.097,2.5937,45.0875,3.3197,6.4792,8.6976,65.963,15_9-F-1B,3317.1
0.0984,2.5907,50.6283,3.2352,6.5197,8.6976,66.1169,15_9-F-1B,3317.2
0.0979,2.5953,55.312,3.3454,6.5912,8.6976,66.3334,15_9-F-1B,3317.3
0.0973,2.6074,58.1817,3.6255,6.6497,8.6976,66.4104,15_9-F-1B,3317.4
0.0971,2.619,57.3527,3.7164,6.6507,8.6976,66.4598,15_9-F-1B,3317.5
0.0971,2.6227,57.1338,3.4515,6.6069,8.6976,66.4849,15_9-F-1B,3317.6
0.0965,2.6191,55.2854,3.505,6.5827,8.6976,66.448,15_9-F-1B,3317.7
0.0954,2.6139,52.4433,3.4366,6.6049,8.6976,66.4502,15_9-F-1B,3317.8
0.0942,2.6108,52.211,3.2152,6.6469,8.6976,66.4913,15_9-F-1B,3317.9
0.0936,2.6064,51.246,3.0492,6.6598,8.6976,66.8787,15_9-F-1B,3318.0
0.0963,2.5968,48.2982,2.9586,6.6195,8.6973,67.3278,15_9-F-1B,3318.1
0.0989,2.5835,44.7264,2.936,6.5582,8.664,67.8426,15_9-F-1B,3318.2
0.1009,2.5749,43.7705,2.94,6.5127,8.6976,68.1814,15_9-F-1B,3318.3
0.1052,2.5769,45.7154,2.8119,6.494,8.6976,68.5401,15_9-F-1B,3318.4
0.1084,2.5874,50.3105,2.595,6.4829,8.6976,68.9385,15_9-F-1B,3318.5
0.1108,2.5986,55.1994,2.2682,6.4601,8.6976,69.3429,15_9-F-1B,3318.6
0.1129,2.6008,53.6951,1.5298,6.4133,8.6973,69.7291,15_9-F-1B,3318.7
0.1182,2.5884,48.8633,1.3581,6.3293,8.6637,70.0846,15_9-F-1B,3318.8
0.1224,2.5628,46.8191,1.3155,6.2203,8.6637,70.4513,15_9-F-1B,3318.9
0.1271,2.5324,46.8714,1.3117,6.1217,8.6637,70.809,15_9-F-1B,3319.0
0.1314,2.5088,46.582,1.3418,6.077,8.6638,71.1453,15_9-F-1B,3319.1
0.1312,2.499,47.0463,1.3571,6.0908,8.6805,71.5534,15_9-F-1B,3319.2
0.1323,2.5029,48.9436,1.3893,6.1369,8.6637,71.8818,15_9-F-1B,3319.3
0.1266,2.5129,48.1311,1.4228,6.1872,8.664,71.9633,15_9-F-1B,3319.4
0.1215,2.52,44.4284,1.4124,6.2168,8.6976,71.8568,15_9-F-1B,3319.5
0.1149,2.5224,39.7792,1.5281,6.2154,8.698,71.5827,15_9-F-1B,3319.6
0.1041,2.5243,35.7727,1.7083,6.1805,8.7479,70.9642,15_9-F-1B,3319.7
0.0995,2.5298,37.2357,1.7994,6.1248,8.6976,70.4804,15_9-F-1B,3319.8
0.0935,2.5372,38.5501,1.9624,6.084,8.6976,70.0614,15_9-F-1B,3319.9
0.0903,2.5424,36.8545,1.9893,6.0813,8.6976,69.6849,15_9-F-1B,3320.0
0.0893,2.544,37.1559,1.9003,6.1139,8.6976,69.5039,15_9-F-1B,3320.1
0.0898,2.5436,37.6848,1.6686,6.1375,8.6976,69.4131,15_9-F-1B,3320.2
0.092,2.5413,40.3119,1.519,6.108,8.6976,69.2614,15_9-F-1B,3320.3
0.0971,2.5351,42.0737,1.5086,6.035,8.6976,69.0958,15_9-F-1B,3320.4
0.1039,2.5247,44.2049,1.5689,5.9622,8.6976,68.9485,15_9-F-1B,3320.5
0.1095,2.514,42.7475,1.7809,5.9325,8.6976,69.0634,15_9-F-1B,3320.6
0.1123,2.5083,37.8208,2.0442,5.9623,8.6976,69.0739,15_9-F-1B,3320.7
0.1115,2.5107,34.1671,2.2121,6.0422,8.6976,68.9939,15_9-F-1B,3320.8
0.1059,2.5205,29.4493,2.2622,6.1601,8.6976,68.7089,15_9-F-1B,3320.9
0.0973,2.5333,27.4597,2.4513,6.2877,8.6975,68.3369,15_9-F-1B,3321.0
0.0901,2.5466,27.1946,2.6449,6.4074,8.6807,67.881,15_9-F-1B,3321.1
0.0793,2.5609,29.7537,3.0515,6.5104,8.6976,67.5169,15_9-F-1B,3321.2
0.0718,2.5773,37.3514,2.9411,6.5831,8.6976,67.3049,15_9-F-1B,3321.3
0.0664,2.5945,46.4513,2.7396,6.6346,8.6976,67.2695,15_9-F-1B,3321.4
0.0663,2.6041,51.4884,2.5309,6.664,8.6976,67.4653,15_9-F-1B,3321.5
0.0732,2.5991,53.863,2.2526,6.6655,8.6976,67.7972,15_9-F-1B,3321.6
0.0865,2.5813,53.5381,1.9427,6.6396,8.6976,68.2961,15_9-F-1B,3321.7
0.1027,2.5572,53.3472,1.7539,6.5788,8.6975,68.7393,15_9-F-1B,3321.8
0.1192,2.5352,50.3663,1.4474,6.4842,8.6807,69.293,15_9-F-1B,3321.9
0.126,2.5207,47.6002,1.1989,6.3571,8.6973,70.0404,15_9-F-1B,3322.0
0.1326,2.512,45.3306,1.1344,6.2055,8.6637,70.5831,15_9-F-1B,3322.1
0.1343,2.504,43.9917,1.3967,6.0682,8.664,71.0717,15_9-F-1B,3322.2
0.1325,2.4952,45.6337,1.5521,5.9908,8.6975,71.5226,15_9-F-1B,3322.3
0.1332,2.4897,47.8705,1.7012,6.0042,8.6805,71.7248,15_9-F-1B,3322.4
0.1302,2.492,49.1196,1.7786,6.0795,8.6637,71.8359,15_9-F-1B,3322.5
0.1266,2.5024,46.8813,1.6963,6.1651,8.6637,71.8699,15_9-F-1B,3322.6
0.1227,2.5157,41.8081,1.5555,6.2298,8.6637,71.6509,15_9-F-1B,3322.7
0.1163,2.5252,39.2056,1.5332,6.2693,8.664,71.3353,15_9-F-1B,3322.8
0.1109,2.5291,41.2969,1.7541,6.3088,8.6976,70.9751,15_9-F-1B,3322.9
0.105,2.5315,45.8841,2.2064,6.3663,8.6976,70.5575,15_9-F-1B,3323.0
0.1004,2.541,50.5703,2.2881,6.4276,8.6976,70.1494,15_9-F-1B,3323.1
0.0984,2.5571,53.8357,2.3246,6.4445,8.6976,69.8906,15_9-F-1B,3323.2
0.1002,2.5675,56.4924,2.2447,6.3871,8.6976,69.6945,15_9-F-1B,3323.3
0.1053,2.5684,57.4993,2.1711,6.2968,8.6976,69.5058,15_9-F-1B,3323.4
0.1113,2.5622,61.1568,2.1736,6.2069,8.6976,69.1579,15_9-F-1B,3323.5
0.1157,2.5536,61.6272,2.4141,6.154,8.6976,68.8549,15_9-F-1B,3323.6
0.1166,2.5468,63.8863,2.7059,6.1739,8.6976,68.6043,15_9-F-1B,3323.7
0.1147,2.5451,62.9208,2.9044,6.2612,8.6976,68.5939,15_9-F-1B,3323.8
0.1113,2.5498,61.0456,3.0899,6.3758,8.6976,68.6811,15_9-F-1B,3323.9
0.108,2.5598,60.5357,3.1413,6.4779,8.6976,68.8541,15_9-F-1B,3324.0
0.1057,2.572,59.8034,3.0131,6.5335,8.6976,69.2346,15_9-F-1B,3324.1
0.1058,2.5836,57.2158,2.585,6.5248,8.6976,69.566,15_9-F-1B,3324.2
0.1092,2.5923,54.5516,2.2733,6.4609,8.6976,69.853,15_9-F-1B,3324.3
0.1148,2.5955,52.8579,2.2903,6.3781,8.6973,70.3754,15_9-F-1B,3324.4
0.1218,2.5912,53.1151,2.3769,6.3138,8.664,70.6897,15_9-F-1B,3324.5
0.1217,2.58,52.4276,2.4595,6.2826,8.6976,70.7629,15_9-F-1B,3324.6
0.1199,2.5669,50.6287,2.4161,6.2743,8.6976,70.887,15_9-F-1B,3324.7
0.116,2.5582,46.2351,2.3663,6.2745,8.6976,71.0263,15_9-F-1B,3324.8
0.1127,2.5543,45.3678,2.3098,6.2774,8.6976,71.1825,15_9-F-1B,3324.9
0.1117,2.5523,47.5103,2.3673,6.2825,8.6976,71.3883,15_9-F-1B,3325.0
0.1122,2.5499,50.0372,2.4567,6.2882,8.6976,71.5383,15_9-F-1B,3325.1
0.1139,2.5476,57.1964,2.5106,6.2815,8.6976,71.5825,15_9-F-1B,3325.2
0.1183,2.548,69.3712,2.4913,6.2504,8.6976,71.5606,15_9-F-1B,3325.3
0.127,2.5513,77.6488,2.4848,6.2135,8.6976,71.4857,15_9-F-1B,3325.4
0.1408,2.5557,82.3591,2.4845,6.2087,8.6976,71.3252,15_9-F-1B,3325.5
0.156,2.5597,81.4466,2.5235,6.2602,8.6976,71.0618,15_9-F-1B,3325.6
0.1662,2.5631,70.7092,2.5787,6.36,8.6976,70.7083,15_9-F-1B,3325.7
0.1674,2.5659,56.2467,2.4662,6.4674,8.6976,70.1883,15_9-F-1B,3325.8
0.1589,2.5666,46.0174,2.4436,6.532,8.6976,69.8121,15_9-F-1B,3325.9
0.1419,2.5645,39.9207,2.5512,6.5283,8.6973,69.5602,15_9-F-1B,3326.0
0.1209,2.5621,41.3982,2.9198,6.4696,8.664,69.5683,15_9-F-1B,3326.1
0.0966,2.5644,45.148,3.0125,6.3962,8.6976,69.9648,15_9-F-1B,3326.2
0.0848,2.5742,50.8896,2.3735,6.3564,8.6976,70.6249,15_9-F-1B,3326.3
0.0875,2.5902,55.8996,1.6089,6.3665,8.6976,71.7314,15_9-F-1B,3326.4
0.1024,2.6061,52.9364,1.3501,6.3773,8.6973,73.2646,15_9-F-1B,3326.5
0.1269,2.613,50.6911,0.9607,6.3194,8.6637,75.044,15_9-F-1B,3326.6
0.1544,2.5992,48.7671,0.6605,6.1595,8.6635,76.95,15_9-F-1B,3326.7
0.1841,2.5584,48.6867,0.5486,5.9399,8.6381,79.0996,15_9-F-1B,3326.8
0.2034,2.4898,47.1849,0.5675,5.7418,8.6134,81.3177,15_9-F-1B,3326.9
0.2101,2.4138,44.24,0.5696,5.6315,8.6637,82.5772,15_9-F-1B,3327.0
0.2111,2.3572,43.0559,0.5127,5.5969,8.6637,83.5009,15_9-F-1B,3327.1
0.2076,2.3303,41.8524,0.4909,5.5823,8.6637,84.1353,15_9-F-1B,3327.2
0.2027,2.3234,37.5275,0.4947,5.5604,8.6637,84.2083,15_9-F-1B,3327.3
0.1981,2.3243,34.5519,0.4869,5.5636,8.6637,84.305,15_9-F-1B,3327.4
0.1932,2.3289,35.1106,0.5156,5.6412,8.6633,84.4236,15_9-F-1B,3327.5
0.1925,2.3401,36.712,0.606,5.7848,8.613,84.4403,15_9-F-1B,3327.6
0.1927,2.3582,40.0131,0.5185,5.9098,8.613,84.5138,15_9-F-1B,3327.7
0.1988,2.3754,39.5279,0.4621,5.9367,8.6131,84.6539,15_9-F-1B,3327.8
0.2066,2.3794,38.4351,0.4031,5.8637,8.6302,84.6276,15_9-F-1B,3327.9
0.2191,2.3642,35.7336,0.3597,5.7634,8.6635,84.5432,15_9-F-1B,3328.0
0.23,2.3358,37.5866,0.3384,5.7072,8.6381,84.3926,15_9-F-1B,3328.1
0.2304,2.308,39.8659,0.3744,5.7035,8.613,84.252,15_9-F-1B,3328.2
0.2239,2.2914,40.3559,0.4563,5.7233,8.613,84.076,15_9-F-1B,3328.3
0.2128,2.2902,42.3951,0.5373,5.7347,8.613,83.8372,15_9-F-1B,3328.4
0.2011,2.2999,45.9191,0.5889,5.7318,8.613,83.6461,15_9-F-1B,3328.5
0.189,2.3168,48.4335,0.6609,5.7177,8.6132,83.5488,15_9-F-1B,3328.6
0.1875,2.3375,49.755,0.6379,5.6945,8.6385,83.6332,15_9-F-1B,3328.7
0.1841,2.3596,45.6961,0.613,5.6624,8.6637,83.8538,15_9-F-1B,3328.8
0.1882,2.3771,41.1383,0.5822,5.6278,8.6637,84.1235,15_9-F-1B,3328.9
0.1961,2.3829,40.7921,0.5021,5.6037,8.6637,84.428,15_9-F-1B,3329.0
0.2061,2.3763,38.5338,0.4398,5.5927,8.6637,84.6196,15_9-F-1B,3329.1
0.215,2.3626,38.3144,0.4154,5.5908,8.6637,84.7243,15_9-F-1B,3329.2
0.2207,2.3456,39.0525,0.4037,5.5986,8.6637,84.661,15_9-F-1B,3329.3
0.222,2.3295,38.8563,0.4062,5.6009,8.6637,84.4405,15_9-F-1B,3329.4
0.2203,2.3169,38.7119,0.4116,5.5827,8.6637,84.11,15_9-F-1B,3329.5
0.2179,2.3104,38.1345,0.4462,5.5499,8.6637,83.5847,15_9-F-1B,3329.6
0.216,2.3112,35.7055,0.4685,5.5239,8.6637,82.8447,15_9-F-1B,3329.7
0.2147,2.3191,35.3661,0.4276,5.5303,8.6637,81.9938,15_9-F-1B,3329.8
0.2124,2.3302,35.5633,0.3732,5.5691,8.6637,81.1785,15_9-F-1B,3329.9
0.2078,2.3377,33.8773,0.3628,5.6262,8.6635,80.3544,15_9-F-1B,3330.0
0.2037,2.3387,32.8365,0.4498,5.6919,8.6385,79.5468,15_9-F-1B,3330.1
0.1919,2.3388,35.8419,0.5785,5.7646,8.6637,78.9894,15_9-F-1B,3330.2
0.1845,2.3487,39.2074,0.6809,5.8381,8.6637,78.6308,15_9-F-1B,3330.3
0.1797,2.3706,39.6132,0.6868,5.8949,8.6637,78.4518,15_9-F-1B,3330.4
0.1789,2.3955,37.3894,0.5971,5.9001,8.6633,78.7896,15_9-F-1B,3330.5
0.1852,2.4107,37.5875,0.4715,5.8238,8.613,79.0121,15_9-F-1B,3330.6
0.1909,2.4064,37.3339,0.4169,5.6717,8.613,79.1227,15_9-F-1B,3330.7
0.1959,2.3858,38.0489,0.4265,5.5025,8.613,79.3569,15_9-F-1B,3330.8
0.1976,2.3584,39.696,0.4698,5.3943,8.6132,79.2468,15_9-F-1B,3330.9
0.1934,2.3369,36.7612,0.4931,5.3868,8.6385,78.7316,15_9-F-1B,3331.0
0.1925,2.3271,33.7681,0.4766,5.4412,8.6637,78.8408,15_9-F-1B,3331.1
0.1921,2.326,32.0582,0.4268,5.5091,8.6637,78.5304,15_9-F-1B,3331.2
0.1902,2.3285,29.0221,0.4114,5.5647,8.6637,77.5528,15_9-F-1B,3331.3
0.1847,2.3321,26.9194,0.4164,5.6164,8.6637,76.6987,15_9-F-1B,3331.4
0.1747,2.3386,25.5339,0.5555,5.6782,8.6637,75.6556,15_9-F-1B,3331.5
0.1614,2.3536,23.6526,0.7656,5.7553,8.6637,74.2522,15_9-F-1B,3331.6
0.147,2.3786,23.3339,0.8774,5.8283,8.6635,72.786,15_9-F-1B,3331.7
0.1364,2.4108,20.7236,0.9498,5.8825,8.6385,71.3195,15_9-F-1B,3331.8
0.1216,2.4443,20.61,1.0976,5.9172,8.6637,69.8871,15_9-F-1B,3331.9
0.1143,2.4737,21.735,1.3247,5.9262,8.6637,69.3525,15_9-F-1B,3332.0
0.1121,2.4934,24.2179,1.4982,5.8911,8.6637,69.1607,15_9-F-1B,3332.1
0.1133,2.4998,25.2481,1.4506,5.8213,8.6637,69.2502,15_9-F-1B,3332.2
0.1184,2.4953,25.3939,1.5301,5.7647,8.6633,69.8335,15_9-F-1B,3332.3
0.1194,2.4865,26.6445,1.4906,5.7694,8.6134,70.4722,15_9-F-1B,3332.4
0.117,2.4801,27.0489,1.3008,5.8259,8.6637,70.6949,15_9-F-1B,3332.5
0.1197,2.4783,28.2611,1.2392,5.8622,8.6637,71.1221,15_9-F-1B,3332.6
0.1257,2.4766,30.091,1.1646,5.8227,8.6637,71.6478,15_9-F-1B,3332.7
0.1345,2.468,32.1624,0.8876,5.7232,8.6637,72.2124,15_9-F-1B,3332.8
0.1444,2.4498,36.0959,0.6347,5.6383,8.6637,72.9044,15_9-F-1B,3332.9
0.153,2.429,38.6947,0.6274,5.6199,8.6637,73.6635,15_9-F-1B,3333.0
0.1589,2.4126,38.7107,0.7525,5.6451,8.6637,74.3997,15_9-F-1B,3333.1
0.1615,2.4039,39.9424,0.8242,5.6714,8.6637,74.9803,15_9-F-1B,3333.2
0.1619,2.4021,39.9803,0.8471,5.6813,8.6637,75.448,15_9-F-1B,3333.3
0.1617,2.405,39.9403,0.8141,5.6791,8.6637,75.8222,15_9-F-1B,3333.4
0.162,2.4092,40.22,0.7361,5.687,8.6637,76.1826,15_9-F-1B,3333.5
0.1633,2.412,37.6825,0.6716,5.7215,8.6637,76.5272,15_9-F-1B,3333.6
0.1651,2.4111,34.7502,0.6403,5.776,8.6637,76.7341,15_9-F-1B,3333.7
0.1669,2.405,32.805,0.7192,5.8194,8.6637,76.85,15_9-F-1B,3333.8
0.1675,2.3948,30.9502,0.8698,5.8236,8.6637,76.8732,15_9-F-1B,3333.9
0.1655,2.3837,29.5471,0.877,5.7881,8.6637,76.5756,15_9-F-1B,3334.0
0.1614,2.3752,27.9425,0.8395,5.7388,8.6633,76.2107,15_9-F-1B,3334.1
0.1611,2.3734,28.2456,0.812,5.7152,8.6132,75.774,15_9-F-1B,3334.2
0.1568,2.3799,29.4256,0.7878,5.7438,8.6383,75.2616,15_9-F-1B,3334.3
0.1603,2.3913,28.7563,0.8356,5.8026,8.6381,74.7684,15_9-F-1B,3334.4
0.1581,2.4023,29.865,0.9435,5.856,8.6134,74.314,15_9-F-1B,3334.5
0.1486,2.4103,28.9856,1.0275,5.8799,8.6635,74.1234,15_9-F-1B,3334.6
0.1429,2.4179,27.2936,0.9633,5.8853,8.6385,74.1108,15_9-F-1B,3334.7
0.1329,2.431,27.3667,0.8434,5.9008,8.6637,74.3533,15_9-F-1B,3334.8
0.1315,2.4494,28.5337,0.8246,5.9191,8.6637,74.8155,15_9-F-1B,3334.9
0.136,2.4659,29.9479,0.8115,5.9068,8.6637,75.4411,15_9-F-1B,3335.0
0.1456,2.4704,32.3576,0.7703,5.851,8.6637,76.3294,15_9-F-1B,3335.1
0.1606,2.4561,33.0296,0.6912,5.7655,8.6635,77.2058,15_9-F-1B,3335.2
0.1835,2.425,32.6477,0.4569,5.6743,8.6383,78.0435,15_9-F-1B,3335.3
0.205,2.3812,32.722,0.2692,5.592,8.6381,78.7779,15_9-F-1B,3335.4
0.2211,2.334,34.6329,0.2349,5.5409,8.613,79.052,15_9-F-1B,3335.5
0.222,2.2968,40.2011,0.2813,5.5719,8.613,78.9494,15_9-F-1B,3335.6
0.2057,2.2864,47.5449,0.5986,5.7175,8.6134,78.0777,15_9-F-1B,3335.7
0.1758,2.3152,56.5496,1.3128,5.9628,8.6637,77.0153,15_9-F-1B,3335.8
0.1513,2.3784,63.8931,1.8109,6.2199,8.664,75.8542,15_9-F-1B,3335.9
0.1348,2.4548,64.0468,2.267,6.4099,8.6976,74.6356,15_9-F-1B,3336.0
0.1302,2.5189,64.7598,2.431,6.4955,8.6976,73.8223,15_9-F-1B,3336.1
0.1323,2.5579,66.5363,2.2544,6.4872,8.6976,73.2671,15_9-F-1B,3336.2
0.1356,2.5716,67.2514,2.2158,6.4213,8.6976,72.939,15_9-F-1B,3336.3
0.1376,2.5711,66.5477,2.0771,6.3541,8.6976,72.8572,15_9-F-1B,3336.4
0.1389,2.5658,61.7143,1.9262,6.3121,8.6976,72.8959,15_9-F-1B,3336.5
0.1407,2.5586,57.904,1.7748,6.2803,8.6976,72.3397,15_9-F-1B,3336.6
0.1428,2.5465,54.6553,1.5372,6.2315,8.6975,71.9716,15_9-F-1B,3336.7
0.1451,2.528,52.1229,1.411,6.1639,8.6807,71.7627,15_9-F-1B,3336.8
0.1393,2.5062,45.5492,1.3083,6.104,8.6975,71.6466,15_9-F-1B,3336.9
0.1314,2.4892,41.4036,1.0721,6.0882,8.6807,71.6716,15_9-F-1B,3337.0
0.1203,2.4867,39.5086,1.1093,6.145,8.6976,71.84,15_9-F-1B,3337.1
0.1097,2.5043,40.341,1.6243,6.2699,8.6976,72.1254,15_9-F-1B,3337.2
0.1041,2.5352,41.8623,1.9469,6.4169,8.6976,72.0926,15_9-F-1B,3337.3
0.1062,2.564,43.8602,1.9695,6.5021,8.6976,71.6691,15_9-F-1B,3337.4
0.1141,2.5783,46.5296,1.8947,6.4756,8.6976,71.4452,15_9-F-1B,3337.5
0.1245,2.5756,49.2305,1.804,6.3542,8.6976,71.4416,15_9-F-1B,3337.6
0.1345,2.5618,51.8584,1.535,6.206,8.6975,71.743,15_9-F-1B,3337.7
0.1448,2.5422,53.8498,1.3058,6.0861,8.6807,72.3032,15_9-F-1B,3337.8
0.1487,2.5215,54.8535,1.31,6.0188,8.6975,72.8953,15_9-F-1B,3337.9
0.1545,2.5029,54.1105,1.4566,6.0058,8.6806,73.4769,15_9-F-1B,3338.0
0.1539,2.4896,52.37,1.4237,6.0433,8.6807,73.8498,15_9-F-1B,3338.1
0.1542,2.4808,51.0989,1.3301,6.1168,8.6976,74.131,15_9-F-1B,3338.2
0.1532,2.4756,51.4465,1.2311,6.19,8.6973,74.3013,15_9-F-1B,3338.3
0.1535,2.4738,49.7186,1.1017,6.2203,8.6637,74.2994,15_9-F-1B,3338.4
0.151,2.4761,48.5249,1.0208,6.1982,8.6637,74.1651,15_9-F-1B,3338.5
0.1475,2.4818,49.761,1.0609,6.1402,8.6638,73.7901,15_9-F-1B,3338.6
0.1408,2.4883,50.8309,1.2142,6.0778,8.6806,73.1995,15_9-F-1B,3338.7
0.1373,2.4947,49.3315,1.3099,6.0338,8.6805,72.5656,15_9-F-1B,3338.8
0.1328,2.5019,46.7565,1.3579,6.0237,8.6637,72.0634,15_9-F-1B,3338.9
0.1316,2.5101,44.0914,1.4257,6.0561,8.6637,71.6391,15_9-F-1B,3339.0
0.1347,2.5179,42.0392,1.4793,6.1141,8.664,71.2841,15_9-F-1B,3339.1
0.1385,2.5207,43.8162,1.4389,6.1749,8.6973,71.0988,15_9-F-1B,3339.2
0.1456,2.5157,48.4926,1.3205,6.2126,8.6637,70.9346,15_9-F-1B,3339.3
0.1474,2.5067,53.5704,1.291,6.2313,8.6638,70.817,15_9-F-1B,3339.4
0.1438,2.5005,53.3526,1.3717,6.2456,8.6807,70.956,15_9-F-1B,3339.5
0.1406,2.5005,52.5827,1.4273,6.2574,8.6973,70.9318,15_9-F-1B,3339.6
0.1385,2.5074,50.9587,1.5717,6.2517,8.664,70.8061,15_9-F-1B,3339.7
0.1303,2.5186,53.3182,1.7489,6.2299,8.6973,70.8457,15_9-F-1B,3339.8
0.1241,2.5303,55.3111,1.7913,6.223,8.6637,70.8562,15_9-F-1B,3339.9
0.1152,2.5378,54.0248,1.8282,6.2406,8.6637,70.8486,15_9-F-1B,3340.0
0.1056,2.5397,49.2937,1.87,6.2514,8.664,71.1076,15_9-F-1B,3340.1
0.1026,2.5371,43.9176,1.9062,6.2091,8.6973,71.1875,15_9-F-1B,3340.2
0.1012,2.5332,38.7708,1.8585,6.1147,8.6637,71.0857,15_9-F-1B,3340.3
0.105,2.53,33.6743,1.7971,5.9916,8.6633,71.1947,15_9-F-1B,3340.4
0.1185,2.527,31.2661,1.7274,5.8718,8.6131,71.3243,15_9-F-1B,3340.5
0.1229,2.5226,32.7956,1.5873,5.788,8.6217,71.4731,15_9-F-1B,3340.6
0.131,2.5165,36.9164,1.3913,5.7655,8.6637,71.8735,15_9-F-1B,3340.7
0.136,2.5118,39.4495,1.3009,5.8119,8.6637,72.241,15_9-F-1B,3340.8
0.1379,2.5117,41.2658,1.3237,5.8828,8.6637,72.5282,15_9-F-1B,3340.9
0.1387,2.5144,42.827,1.3279,5.9304,8.6637,73.095,15_9-F-1B,3341.0
0.1401,2.5141,42.7986,1.1608,5.9775,8.6637,73.6862,15_9-F-1B,3341.1
0.1465,2.5074,41.0497,1.072,6.0738,8.6633,74.2459,15_9-F-1B,3341.2
0.1518,2.4958,38.577,1.0326,6.2123,8.613,74.7352,15_9-F-1B,3341.3
0.1573,2.4816,36.1165,0.994,6.3217,8.6134,75.164,15_9-F-1B,3341.4
0.1568,2.4654,34.3002,0.9319,6.3461,8.6637,75.4872,15_9-F-1B,3341.5
0.1552,2.4486,33.5926,0.8497,6.2967,8.6637,75.6396,15_9-F-1B,3341.6
0.1515,2.4346,34.332,0.7921,6.2198,8.664,75.6996,15_9-F-1B,3341.7
0.1473,2.4285,36.5106,0.7933,6.1585,8.6976,75.6321,15_9-F-1B,3341.8
0.15,2.432,36.371,0.8432,6.1302,8.6973,75.4467,15_9-F-1B,3341.9
0.1507,2.4424,38.2311,0.9354,6.1278,8.6637,75.1745,15_9-F-1B,3342.0
0.149,2.4544,39.8111,1.0471,6.1228,8.6637,74.7406,15_9-F-1B,3342.1
0.1449,2.4637,41.6516,1.0722,6.114,8.6637,74.3232,15_9-F-1B,3342.2
0.1417,2.4695,42.8225,0.9962,6.137,8.664,73.9233,15_9-F-1B,3342.3
0.1385,2.4754,43.9856,1.0947,6.1601,8.6973,73.5755,15_9-F-1B,3342.4
0.1435,2.4788,43.8038,1.1417,6.2118,8.6637,73.4427,15_9-F-1B,3342.5
0.1483,2.4788,42.9215,1.1443,6.253,8.6637,73.4259,15_9-F-1B,3342.6
0.1531,2.476,43.1131,1.0864,6.287,8.6637,73.3436,15_9-F-1B,3342.7
0.1569,2.4737,43.9243,1.1047,6.3225,8.6637,73.3539,15_9-F-1B,3342.8
0.1589,2.4737,47.58,1.1453,6.3534,8.664,73.4188,15_9-F-1B,3342.9
0.1568,2.4766,49.9578,1.1804,6.3754,8.6976,73.3264,15_9-F-1B,3343.0
0.1552,2.4812,51.2331,1.2011,6.3894,8.6975,73.1337,15_9-F-1B,3343.1
0.1553,2.4858,54.3672,1.1816,6.3959,8.6805,72.8515,15_9-F-1B,3343.2
0.1522,2.488,55.9754,1.1921,6.402,8.6637,72.4198,15_9-F-1B,3343.3
0.1442,2.488,58.2124,1.2506,6.4029,8.664,71.9443,15_9-F-1B,3343.4
0.1354,2.4895,57.2822,1.3039,6.4198,8.6976,71.4237,15_9-F-1B,3343.5
0.1255,2.4965,55.7148,1.3545,6.4707,8.6976,70.961,15_9-F-1B,3343.6
0.1167,2.5116,51.2225,1.4747,6.5593,8.6976,70.6251,15_9-F-1B,3343.7
0.1104,2.5317,48.2552,1.7388,6.651,8.6978,70.4459,15_9-F-1B,3343.8
0.1034,2.5514,44.4614,1.9009,6.6992,8.7227,70.2322,15_9-F-1B,3343.9
0.1053,2.5642,42.9179,2.0156,6.6772,8.6976,70.0791,15_9-F-1B,3344.0
0.1094,2.5665,44.3607,2.1037,6.5997,8.6973,70.0245,15_9-F-1B,3344.1
0.1153,2.5589,49.6829,2.0543,6.5014,8.6637,70.0281,15_9-F-1B,3344.2
0.1241,2.5449,52.4697,1.9537,6.4071,8.6637,70.0785,15_9-F-1B,3344.3
0.1323,2.5303,53.6348,1.8498,6.3343,8.6637,70.2006,15_9-F-1B,3344.4
0.1367,2.5199,55.1701,1.688,6.3004,8.6637,70.4114,15_9-F-1B,3344.5
0.1373,2.5166,54.9051,1.5761,6.322,8.6637,70.6407,15_9-F-1B,3344.6
0.1349,2.519,54.9668,1.5619,6.3615,8.6637,70.8683,15_9-F-1B,3344.7
0.1313,2.5235,54.5341,1.6179,6.3698,8.6638,71.1543,15_9-F-1B,3344.8
0.1262,2.5272,52.2918,1.6252,6.3281,8.6805,71.4944,15_9-F-1B,3344.9
0.1287,2.5282,50.6484,1.5906,6.268,8.6637,71.9436,15_9-F-1B,3345.0
0.1336,2.5246,48.4388,1.5655,6.2394,8.6637,72.3451,15_9-F-1B,3345.1
0.1419,2.516,47.4801,1.4687,6.2635,8.6637,72.6944,15_9-F-1B,3345.2
0.1495,2.5051,50.6255,1.3481,6.3112,8.6637,72.9105,15_9-F-1B,3345.3
0.1528,2.4971,54.21,1.288,6.3308,8.6637,73.0653,15_9-F-1B,3345.4
0.152,2.4946,56.9928,1.2472,6.303,8.6637,73.1503,15_9-F-1B,3345.5
0.1486,2.4966,57.7154,1.2536,6.2636,8.6637,73.0179,15_9-F-1B,3345.6
